{'question': 'ما هي العناصر الأكثر شيوعًا في القشرة الأرضية؟', 'A': 'الألومنيوم', 'B': 'السليكون', 'C': 'الكالسيوم', 'D': 'البرونز', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/عناصر_الجدول_الدوري', 'id': 0}
{'question': 'ما هي العنصر الأكثر شيوعًا في الجسم البشري؟', 'A': 'الكالسيوم', 'B': 'البرونز', 'C': 'الفوسفور', 'D': 'الكربون', 'answer': 'D', 'source': 'https://ar.wikipedia.org/wiki/مركبات_الجسم_البشري', 'id': 1}
{'question': 'ما هي الأشكال الأكثر شيوعًا للمركبات الكيميائية؟', 'A': 'المركبات العضوية', 'B': 'المركبات الغير عضوية', 'C': 'المركبات الأحادية', 'D': 'المركبات المتعددة العناصر', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/مركبات_كيميائية', 'id': 2}
{'question': 'ما هي الكيمياء العضوية؟', 'A': 'فرع من الكيمياء الجزيئية التي تدرس المركبات العضوية', 'B': 'فرع من الكيمياء الجزيئية التي تدرس المركبات الغير عضوية', 'C': 'فرع من الكيمياء العامة التي تدرس جميع المركبات', 'D': 'فرع من الكيمياء العامة التي تدرس المواد المعدنية', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/كيمياء_عضوية', 'id': 3}
{'question': 'ما هو عدد إلكترونات الأولى للكربون؟', 'A': '1', 'B': '2', 'C': '3', 'D': '4', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/كربون', 'id': 4}
{'question': 'ما هي المركبات المعدنية الأكثر شيوعًا؟', 'A': 'الأكسجينات', 'B': 'الكربونات', 'C': 'النترات', 'D': 'الكلوريد', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/مركبات_معدنية', 'id': 5}
{'question': 'ما هي المركبات الأكسجينات؟', 'A': 'المركبات التي تحتوي على ذرات الأكسجين', 'B': 'المركبات التي تحتوي على ذرات الكربون', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الأزوت', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/أكسجينات', 'id': 6}
{'question': 'ما هي المركبات الكربونات؟', 'A': 'المركبات التي تحتوي على ذرات الكربون', 'B': 'المركبات التي تحتوي على ذرات الأكسجين', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الأزوت', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/كربونات', 'id': 7}
{'question': 'ما هي المركبات النترات؟', 'A': 'المركبات التي تحتوي على ذرات النيتروجين', 'B': 'المركبات التي تحتوي على ذرات الأكسجين', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الأزوت', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/نترات', 'id': 8}
{'question': 'ما هي المركبات الكلوريدات؟', 'A': 'المركبات التي تحتوي على ذرات الكلور', 'B': 'المركبات التي تحتوي على ذرات الأكسجين', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الأزوت', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/كلوريدات', 'id': 9}
{'question': 'ما هي المركبات الأزوتية؟', 'A': 'المركبات التي تحتوي على ذرات الأزوت', 'B': 'المركبات التي تحتوي على ذرات الأكسجين', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الكربون', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/أزوتيات', 'id': 10}
{'question': 'ما هي المركبات الأحادية؟', 'A': 'المركبات التي تحتوي على ذرة واحدة', 'B': 'المركبات التي تحتوي على عدة ذرات', 'C': 'المركبات التي تحتوي على ذرات متنوعة', 'D': 'المركبات التي تحتوي على ذرات واحدة وعدة ذرات', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/مركبات_كيميائية', 'id': 11}
{'question': 'ما هي المركبات المتعددة العناصر؟', 'A': 'المركبات التي تحتوي على ذرة واحدة', 'B': 'المركبات التي تحتوي على عدة ذرات', 'C': 'المركبات التي تحتوي على ذرات متنوعة', 'D': 'المركبات التي تحتوي على ذرات واحدة وعدة ذرات', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/مركبات_كيميائية', 'id': 12}
{'question': 'ما هي العملية الكيميائية للاحتراق؟', 'A': 'تحول المواد العضوية إلى أكسجين وماء', 'B': 'تحول المواد العضوية إلى كربون وماء', 'C': 'تحول المواد العضوية إلى كربون وهيدروجين', 'D': 'تحول المواد العضوية إلى أكسجين وهيدروجين', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/احتراق', 'id': 13}
{'question': 'ما هي العملية الكيميائية للانصهار؟', 'A': 'تحول المواد العضوية إلى حالة الغاز', 'B': 'تحول المواد العضوية إلى حالة السائل', 'C': 'تحول المواد العضوية إلى حالة الصلصال', 'D': 'تحول المواد العضوية إلى حالة الجاف', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/انصهار', 'id': 14}
{'question': 'ما هي المركبات الأكسجينات الأكثر شيوعًا؟', 'A': 'الكلسيت', 'B': 'الكاربونات الكالسيومية', 'C': 'السودا', 'D': 'الحجر الجيري', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/أكسجينات', 'id': 15}
{'question': 'ما هي المركبات الغير عضوية؟', 'A': 'المركبات التي تحتوي على ذرات الكربون', 'B': 'المركبات التي لا تحتوي على ذرات الكربون', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الأكسجين', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/مركبات_غير_عضوية', 'id': 16}
{'question': 'ما هي المركبات المعدنية؟', 'A': 'المركبات التي تحتوي على ذرات الكربون', 'B': 'المركبات التي لا تحتوي على ذرات الكربون', 'C': 'المركبات التي تحتوي على ذرات الهيدروجين', 'D': 'المركبات التي تحتوي على ذرات الأكسجين', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/مركبات_معدنية', 'id': 17}
{'question': 'ما هي المركبات المعدنية الأكثر شيوعًا؟', 'A': 'الأكسجينات', 'B': 'الكربونات', 'C': 'النترات', 'D': 'الكلوريد', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/مركبات_معدنية', 'id': 18}
{'question': 'ما هي المركبات الأكسجينات الأكثر شيوعًا؟', 'A': 'الكلسيت', 'B': 'الكاربونات الكالسيومية', 'C': 'السودا', 'D': 'الحجر الجيري', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/أكسجينات', 'id': 19}
{'question': 'ما هي طريقة اختبار الرصاص في الكيمياء؟', 'A': 'التفاعل مع الكبريت', 'B': 'التفاعل مع الأكسجين', 'C': 'التفاعل مع الكبريتات', 'D': 'التفاعل مع النحاس', 'answer': 'C', 'source': 'https://ar.wikipedia.org/wiki/الرصاص#الرصاص_في_التاريخ', 'id': 20}
{'question': 'ما هي نوعين من البرازة في المواد المعدنية؟', 'A': 'البرازة العضوية', 'B': 'البرازة المعدنية', 'C': 'البرازة المغناطيسية', 'D': 'البرازة الكهروكيميائية', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/البرازة#البرازة_في_المواد_المعدنية', 'id': 21}
{'question': 'ما هي طريقة استخراج المعادن من التربة؟', 'A': 'التعدين البالغرافي', 'B': 'التعدين البحري', 'C': 'التعدين الجوفي', 'D': 'التعدين السطحي', 'answer': 'C', 'source': 'https://ar.wikipedia.org/wiki/التعدين#التعدين_الجوفي', 'id': 22}
{'question': 'ما هي أصل الكيمياء العضوية؟', 'A': 'الهيكل المعروف', 'B': 'التفاعل الكيميائي', 'C': 'التوائم الفيزيائية', 'D': 'الاتصال المادي', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/الكيمياء_العضوية#التفاعل_الكيميائي', 'id': 23}
{'question': 'ما هي الطبقة الأولى من الأتموسفير في بنية العملات؟', 'A': 'الطبقة النائبة', 'B': 'الطبقة التعاملية', 'C': 'الطبقة المعرفية', 'D': 'الطبقة الملكية', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/العملات_(الكمبيوتر)#الطبقات_الأولية_للعملات', 'id': 24}
{'question': 'ما هي تركيبة هيدروجين المدرفل؟', 'A': 'H2O', 'B': 'H2SO4', 'C': 'NH3', 'D': 'CH4', 'answer': 'D', 'source': 'https://ar.wikipedia.org/wiki/الهيدروجين_المدرفل', 'id': 25}
{'question': 'ما هي صيغة الإيثانول؟', 'A': 'C2H4', 'B': 'C2H2', 'C': 'C2H6', 'D': 'C2H8', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/الإيثانول', 'id': 26}
{'question': 'ما هي صيغة بوليمر الإيثيلين؟', 'A': 'C2H4', 'B': 'C2H2', 'C': 'C2H6', 'D': 'C2H8', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/الإيثانول', 'id': 27}
{'question': 'ما هي التصنيف الرئيسي للمواد الكيميائية؟', 'A': 'من حيث التأثير الكيميائي', 'B': 'من حيث الحالة المادية', 'C': 'من حيث الكمية الموجبة', 'D': 'من حيث الكمية السالبة', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/المواد_الكيميائية#التصنيف_الرئيسي_للمواد_الكيميائية', 'id': 28}
{'question': 'ما هي صيغة بوليمر البروبلين؟', 'A': 'C3H6', 'B': 'C3H8', 'C': 'C3H10', 'D': 'C3H12', 'answer': 'C', 'source': 'https://ar.wikipedia.org/wiki/البروبلين', 'id': 29}
{'question': 'ما هي صيغة بوليمر الهيدروجين المدرفل؟', 'A': 'CH4', 'B': 'C2H4', 'C': 'C2H6', 'D': 'C2H8', 'answer': 'C', 'source': 'https://ar.wikipedia.org/wiki/الهيدروجين_المدرفل', 'id': 30}
{'question': 'ما هي صيغة الأكسجين؟', 'A': 'O2', 'B': 'O3', 'C': 'O4', 'D': 'O5', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/الأكسجين', 'id': 31}
{'question': 'ما هي صيغة النيتروجين؟', 'A': 'N2', 'B': 'N3', 'C': 'N4', 'D': 'N5', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/النيتروجين', 'id': 32}
{'question': 'ما هي صيغة الكربون؟', 'A': 'C2', 'B': 'C3', 'C': 'C4', 'D': 'C5', 'answer': 'A', 'source': 'https://ar.wikipedia.org/wiki/الكربون', 'id': 33}
{'question': 'ما هي صيغة بوليمر البوليمر البتادين؟', 'A': 'C4H8', 'B': 'C4H10', 'C': 'C4H12', 'D': 'C4H14', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/البوليمر_البتادين', 'id': 34}
{'question': 'ما هي صيغة الأكسيد الكربوني؟', 'A': 'CO', 'B': 'CO2', 'C': 'CO3', 'D': 'CO4', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/الأكسيد_الكربوني', 'id': 35}
{'question': 'ما هي صيغة بوليمر البتادين السكولين؟', 'A': 'C4H8', 'B': 'C4H10', 'C': 'C4H12', 'D': 'C4H14', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/بوليمر_البتادين_السكولين', 'id': 36}
{'question': 'ما هي صيغة بوليمر البتادين السيليكوني؟', 'A': 'C4H8', 'B': 'C4H10', 'C': 'C4H12', 'D': 'C4H14', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/بوليمر_البتادين_السيليكوني', 'id': 37}
{'question': 'ما هي صيغة بوليمر البتادين الهيدروكربوناتي؟', 'A': 'C4H8', 'B': 'C4H10', 'C': 'C4H12', 'D': 'C4H14', 'answer': 'B', 'source': 'https://ar.wikipedia.org/wiki/بوليمر_البتادين_الهيدروكربوناتي', 'id': 38}
{'question': 'ما رقم المجموعة الذي تنتمي إليه الهلوجينات؟', 'A': '13', 'B': '15', 'C': '17', 'D': '19', 'answer': 'C', 'id': 39}
{'question': 'ما هي عملية التحول التي يتم فيها تكوين الجزيء من الذرات؟', 'A': 'التحلل', 'B': 'التفكك', 'C': 'الترسيب', 'D': 'التكوين', 'answer': 'D', 'id': 88}
{'question': 'ما هو اتجاه حركة الجزيئات في السائل؟', 'A': 'ثابت', 'B': 'عشوائي', 'C': 'متجه', 'D': 'متسلسل', 'answer': 'B', 'id': 89}
{'question': 'ما هي القوة الرئيسية التي تحدد شكل الجزيء؟', 'A': 'القوى الكيميائية', 'B': 'القوى الجاذبة', 'C': 'القوى الكهربائية', 'D': 'القوى الحرارية', 'answer': 'A', 'id': 90}
{'question': 'ما هو تأثير ارتفاع درجة الحرارة على حركة الجزيئات؟', 'A': 'تباطؤ الحركة', 'B': 'تسارع الحركة', 'C': 'ثبات الحركة', 'D': 'تحول الحركة إلى اتجاه واحد', 'answer': 'B', 'id': 91}
{'question': 'ما هي العملية التي تشير إلى تحول الجزيئات من الحالة الصلبة مباشرة إلى الحالة الغازية؟', 'A': 'التبخر', 'B': 'الذوبان', 'C': 'التكوين', 'D': 'التبلور', 'answer': 'A', 'id': 92}
{'question': 'ما هو حجم نواة ذرة الهيدروجين مقارنة بحجم ذرة الهيدروجين؟', 'A': '1:10000', 'B': '1:100000', 'C': '1:1000000', 'D': '1:10000000', 'answer': 'B', 'id': 93}
{'question': 'ما هي النسبة التي تشغلها نواة ذرة الهيدروجين من حجم الذرة؟', 'A': '0.01%', 'B': '0.1%', 'C': '1%', 'D': '10%', 'answer': 'A', 'id': 94}
{'question': 'أي مما يلي صحيح بشأن حجم ذرات العناصر؟', 'A': 'تزداد أحجامها مع زيادة العدد الذري', 'B': 'تنقص أحجامها مع زيادة العدد الذري', 'C': 'تظل أحجامها ثابتة بغض النظر عن العدد الذري', 'D': 'تختلف أحجامها بناءً على عدد البروتونات في النواة', 'answer': 'D', 'id': 95}
{'question': 'ما هو التعريف العلمي للذرة؟', 'A': 'هي أصغر وحدة من العنصر الكيميائي', 'B': 'هي تجمع من الجزيئات', 'C': 'هي أصغر جزء من المادة الكيميائية', 'D': 'هي مجموعة من النيوترونات والبروتونات', 'answer': 'A', 'id': 96}
{'question': 'ما هو الجزء المركزي للذرة؟', 'A': 'البروتون', 'B': 'الإلكترون', 'C': 'النيوترون', 'D': 'الإلكترونات والبروتونات', 'answer': 'D', 'id': 97}
{'question': 'ما هي الجزيئات التي تتكون منها الذرة؟', 'A': 'البروتونات والإلكترونات', 'B': 'البروتونات والنيوترونات', 'C': 'الإلكترونات والنيوترونات', 'D': 'البروتونات والإلكترونات والنيوترونات', 'answer': 'D', 'id': 98}
{'question': 'ما هو عدد البروتونات في ذرة الهيدروجين؟', 'A': '1', 'B': '2', 'C': '0', 'D': '3', 'answer': 'A', 'id': 99}
{'question': 'ما هو عدد النيوترونات في ذرة الهيدروجين؟', 'A': '1', 'B': '2', 'C': '0', 'D': '3', 'answer': 'A', 'id': 100}
{'question': 'ما هو عدد الإلكترونات في ذرة الهيدروجين؟', 'A': '1', 'B': '2', 'C': '0', 'D': '3', 'answer': 'A', 'id': 101}
{'question': 'ما هي الشحنة الكهربائية للبروتون؟', 'A': 'موجبة', 'B': 'سالبة', 'C': 'محايدة', 'D': 'متغيرة', 'answer': 'A', 'id': 102}
{'question': 'ما هي الشحنة الكهربائية للإلكترون؟', 'A': 'موجبة', 'B': 'سالبة', 'C': 'محايدة', 'D': 'متغيرة', 'answer': 'B', 'id': 103}
{'question': 'ما هو توزيع الإلكترونات في طبقات الذرة؟', 'A': 'متساوي', 'B': 'متسلسل', 'C': 'دائري', 'D': 'عشوائي', 'answer': 'B', 'id': 104}
{'question': 'ما هو العدد الذري للهيدروجين؟', 'A': '1', 'B': '2', 'C': '3', 'D': '0', 'answer': 'A', 'id': 105}
{'question': 'ما هي إحدى المواد الكيميائية الأولية؟', 'A': 'البترول', 'B': 'المطاط', 'C': 'الياف صناعية', 'D': 'حجر جيري', 'answer': 'A', 'id': 106}
{'question': 'ما هي من المواد الكيميائية الأولية المستخدمة في صناعة المنسوجات؟', 'A': 'البترول', 'B': 'المطاط', 'C': 'الياف صناعية', 'D': 'حجر جيري', 'answer': 'C', 'id': 107}
{'question': 'ما هي الصناعة التي تشمل إنتاج البلاستيك والمطاط؟', 'A': 'صناعة الأدوية', 'B': 'صناعة المبيدات الزراعية', 'C': 'صناعة البتروكيماويات', 'D': 'صناعة الأسمدة', 'answer': 'C', 'id': 108}
{'question': 'ما هي الصناعة التي تستخدم المواد الكيميائية لمكافحة الآفات في الزراعة؟', 'A': 'صناعة البتروكيماويات', 'B': 'صناعة المبيدات الزراعية', 'C': 'صناعة الأسمدة', 'D': 'صناعة الأدوية', 'answer': 'B', 'id': 109}
{'question': 'ما هي الصناعة التي تشمل إنتاج الأدوية والمواد الدوائية؟', 'A': 'صناعة البتروكيماويات', 'B': 'صناعة المبيدات الزراعية', 'C': 'صناعة الأسمدة', 'D': 'صناعة الأدوية', 'answer': 'D', 'id': 110}
{'question': 'ما هي الصناعة التي تشمل إنتاج مواد الدهانات والطلاءات؟', 'A': 'صناعة الأدوية', 'B': 'صناعة المبيدات الزراعية', 'C': 'صناعة البتروكيماويات', 'D': 'صناعة الأسمدة', 'answer': 'C', 'id': 111}
{'question': 'ما هي الصناعة التي تنتج مواد البناء والعوازل؟', 'A': 'صناعة الأسمدة', 'B': 'صناعة البتروكيماويات', 'C': 'صناعة المواد الكيميائية الخاصة', 'D': 'صناعة الأدوية', 'answer': 'C', 'id': 112}
{'question': 'ما هي الصناعة التي تستخدم المواد الكيميائية في تحسين نمو النباتات؟', 'A': 'صناعة المبيدات الزراعية', 'B': 'صناعة الأسمدة', 'C': 'صناعة البتروكيماويات', 'D': 'صناعة الأدوية', 'answer': 'B', 'id': 113}
{'question': 'ما هي الصناعة التي تنتج المواد اللاصقة؟', 'A': 'صناعة الأسمدة', 'B': 'صناعة المبيدات الزراعية', 'C': 'صناعة البتروكيماويات', 'D': 'صناعة المواد الكيميائية الخاصة', 'answer': 'D', 'id': 114}
{'question': 'ما هي الصناعة التي تنتج المواد المستخدمة في التشحيم والتبريد؟', 'A': 'صناعة الأدوية', 'B': 'صناعة البتروكيماويات', 'C': 'صناعة المواد الكيميائية الخاصة', 'D': 'صناعة المبيدات الزراعية', 'answer': 'C', 'id': 115}
{'question': 'ما هي الصناعة التي تنتج المواد الكيميائية المضافة للغذاء؟', 'A': 'صناعة البتروكيماويات', 'B': 'صناعة المواد الكيميائية الخاصة', 'C': 'صناعة المبيدات الزراعية', 'D': 'صناعة الأسمدة', 'answer': 'B', 'id': 116}
{'question': 'ما هي الصناعة التي تنتج المواد الكيميائية المستخدمة في تصنيع المنظفات ومواد التنظيف؟', 'A': 'صناعة المبيدات الزراعية', 'B': 'صناعة الأسمدة', 'C': 'صناعة البتروكيماويات', 'D': 'صناعة المواد الكيميائية الخاصة', 'answer': 'C', 'id': 117}
{'question': 'ما هو التعريف الحديث للعنصر الكيميائي؟', 'A': 'مادة كيميائية يمكن تجزئتها إلى مادة أبسط', 'B': 'مادة نقية لا يمكن تحليلها في أي مادة أخرى', 'C': 'مادة لها خصائص كيميائية متماثلة', 'D': 'مادة تتكون من ذرات لها نفس الكتلة', 'answer': 'B', 'id': 118}
{'question': 'ما هي المجموعة التي تصنف فيها العناصر في الجدول الدوري؟', 'A': 'فترات', 'B': 'مجموعات', 'C': 'عائلات', 'D': 'أعمدة', 'answer': 'B', 'id': 119}
{'question': 'ما هو الترتيب الذي يتم به ترتيب العناصر في الجدول الدوري؟', 'A': 'حسب أعدادها الذرية المتزايدة', 'B': 'حسب خصائصها الكيميائية', 'C': 'حسب خصائصها الفيزيائية', 'D': 'حسب اكتشافها التاريخي', 'answer': 'A', 'id': 120}
{'question': 'إلى أي فئة من العناصر ينتمي الأكسجين وفقًا للجدول الدوري؟', 'A': 'فلز', 'B': 'لا فلز', 'C': 'شبه فلز', 'D': 'غاز نادر', 'answer': 'B', 'id': 121}
{'question': 'ما هي أهمية العناصر الكيميائية في العمليات البيولوجية؟', 'A': 'تلعب دورًا حيويًا في العمليات البيولوجية', 'B': 'تستخدم كمواد بناء للكائنات الحية', 'C': 'تشارك في تفاعلات كيميائية مهمة', 'D': 'كل ما سبق', 'answer': 'D', 'id': 122}
{'question': 'ما هو التعريف العلمي للعنصر الكيميائي؟', 'A': 'مادة تشكل من نوع واحد من الذرات', 'B': 'مادة تشكل من عدة أنواع من الذرات', 'C': 'مادة تشكل من جزيئات', 'D': 'مادة تتكون من الإلكترونات والبروتونات والنيوترونات', 'answer': 'A', 'id': 123}
{'question': 'ما هو الرمز الكيميائي للهيدروجين؟', 'A': 'He', 'B': 'Hg', 'C': 'H', 'D': 'O', 'answer': 'C', 'id': 124}
{'question': 'ما هو الرمز الكيميائي للأكسجين؟', 'A': 'He', 'B': 'Hg', 'C': 'H', 'D': 'O', 'answer': 'D', 'id': 125}
{'question': 'ما هو العدد الذري للكربون؟', 'A': '6', 'B': '12', 'C': '16', 'D': '1', 'answer': 'A', 'id': 126}
{'question': 'ما هو العدد الذري للألمونيوم؟', 'A': '6', 'B': '12', 'C': '16', 'D': '13', 'answer': 'D', 'id': 127}
{'question': 'ما هو الرمز الكيميائي للنيتروجين؟', 'A': 'He', 'B': 'N', 'C': 'H', 'D': 'O', 'answer': 'B', 'id': 128}
{'question': 'ما هو الرمز الكيميائي للكالسيوم؟', 'A': 'He', 'B': 'Ca', 'C': 'H', 'D': 'O', 'answer': 'B', 'id': 129}
{'question': 'ما هو الرمز الكيميائي للفلور؟', 'A': 'He', 'B': 'F', 'C': 'H', 'D': 'O', 'answer': 'B', 'id': 130}
{'question': 'ما هو العنصر الكيميائي الذي يمثله الرمز الكيميائي Fe؟', 'A': 'فلور', 'B': 'فلورين', 'C': 'حديد', 'D': 'نيتروجين', 'answer': 'C', 'id': 131}
{'question': 'ما هو الرمز الكيميائي للزنك؟', 'A': 'He', 'B': 'Zn', 'C': 'H', 'D': 'O', 'answer': 'B', 'id': 132}
{'question': 'ما هو تعريف الكيمياء؟', 'A': 'علم دراسة الأحياء', 'B': 'علم دراسة الكون', 'C': 'علم دراسة الجسيمات الفلكية', 'D': 'علم دراسة التركيب والخصائص والتفاعلات للمواد والمركبات الكيميائية', 'answer': 'D', 'id': 133}
{'question': 'ما هي وحدة القياس للكتلة في الكيمياء؟', 'A': 'الجرام', 'B': 'الكيلوغرام', 'C': 'الغرام', 'D': 'الميليغرام', 'answer': 'C', 'id': 134}
{'question': 'ما هو عنصر الذي يُعتبر أكثر شيوعًا في الكوكاكولا؟', 'A': 'الأكسجين', 'B': 'الكالسيوم', 'C': 'الكربون', 'D': 'الهيدروجين', 'answer': 'D', 'id': 135}
{'question': 'ما هي الصيغة الكيميائية للماء؟', 'A': 'H2O', 'B': 'CO2', 'C': 'NaCl', 'D': 'HCl', 'answer': 'A', 'id': 136}
{'question': 'ما هو اسم العنصر الذي يُمثله الرمز الكيميائي Fe؟', 'A': 'فلور', 'B': 'فلورين', 'C': 'حديد', 'D': 'نيتروجين', 'answer': 'C', 'id': 137}
{'question': 'ما هي الصيغة الكيميائية لثاني أكسيد الكربون؟', 'A': 'CO', 'B': 'CO2', 'C': 'H2O', 'D': 'NaCl', 'answer': 'B', 'id': 138}
{'question': 'ما هي الوحدة الأساسية للمادة؟', 'A': 'الذرة', 'B': 'الجزيء', 'C': 'الجملة', 'D': 'القرص', 'answer': 'A', 'id': 139}
{'question': 'ما هي وحدة القياس للكثافة في الكيمياء؟', 'A': 'الجرام', 'B': 'الكيلوغرام', 'C': 'الغرام', 'D': 'الغرام لكل سنتيمتر مكعب', 'answer': 'D', 'id': 140}
{'question': 'ما هو العنصر الذي يسبب لون النار الأخضر في الألعاب النارية؟', 'A': 'الكالسيوم', 'B': 'النيتروجين', 'C': 'الصوديوم', 'D': 'الباريوم', 'answer': 'C', 'id': 141}
{'question': 'ما هو اسم العنصر الذي يُمثله الرمز الكيميائي Na؟', 'A': 'الصوديوم', 'B': 'البوتاسيوم', 'C': 'النحاس', 'D': 'الكلور', 'answer': 'A', 'id': 142}
{'question': 'ما هو عدد الأكسجينات في جزيء ثاني أكسيد الكربون؟', 'A': '1', 'B': '2', 'C': '3', 'D': '4', 'answer': 'B', 'id': 143}
{'question': 'ما هي العملية التي يتم فيها تحويل المواد من حالة معينة إلى حالة أخرى دون تغيير في التركيب الكيميائي؟', 'A': 'التفاعل الكيميائي', 'B': 'التحليل الكيميائي', 'C': 'التبلور الكيميائي', 'D': 'التغير الفيزيائي', 'answer': 'D', 'id': 144}
{'question': 'ما هو العنصر الذي يمثله الرمز الكيميائي C؟', 'A': 'الكالسيوم', 'B': 'النحاس', 'C': 'الكربون', 'D': 'الصوديوم', 'answer': 'C', 'id': 145}
{'question': 'ما هو اسم العنصر الذي يُمثله الرمز الكيميائي K؟', 'A': 'الصوديوم', 'B': 'الكالسيوم', 'C': 'البوتاسيوم', 'D': 'الحديد', 'answer': 'C', 'id': 146}
{'question': 'ما هي الصيغة الكيميائية لثاني أكسيد النيتروجين؟', 'A': 'NO2', 'B': 'N2O', 'C': 'N2O4', 'D': 'NO', 'answer': 'B', 'id': 147}
{'question': 'ما هي الصيغة الكيميائية لحمض الكبريتيك؟', 'A': 'HCl', 'B': 'H2SO4', 'C': 'HNO3', 'D': 'H2O', 'answer': 'B', 'id': 148}
{'question': 'ما هي الوحدة الأساسية للتيار الكهربائي؟', 'A': 'الجول', 'B': 'الفولت', 'C': 'الأمبير', 'D': 'الواط', 'answer': 'C', 'id': 149}
{'question': 'ما هو العنصر الذي يمثله الرمز الكيميائي Ca؟', 'A': 'الصوديوم', 'B': 'الكالسيوم', 'C': 'الحديد', 'D': 'الكربون', 'answer': 'B', 'id': 150}
{'question': 'ما هي الصيغة الكيميائية لحمض الهيدروكلوريك؟', 'A': 'HCl', 'B': 'H2SO4', 'C': 'HNO3', 'D': 'H2O', 'answer': 'A', 'id': 151}
{'question': 'ما هو اسم العنصر الذي يُمثله الرمز الكيميائي O؟', 'A': 'الأكسجين', 'B': 'النيتروجين', 'C': 'الكربون', 'D': 'الهيدروجين', 'answer': 'A', 'id': 152}
{'question': 'ما هو أصل كلمة كيمياء؟', 'A': 'عربية', 'B': 'إغريقية', 'C': 'فرعونية', 'D': 'عبرية', 'answer': 'A', 'id': 153}
{'question': 'من هو أول من عمل واشتغل بالكيمياء من العرب والمسلمين؟', 'A': 'خالد بن يزيد', 'B': 'جابر بن حيان', 'C': 'حاجي خليفة', 'D': 'ابن خلدون', 'answer': 'A', 'id': 154}
{'question': 'في أي عصر ازدهرت الخيمياء؟', 'A': 'العصر الهلنستي', 'B': 'العصر الوسطى', 'C': 'العصر الحديث', 'D': 'العصر المعاصر', 'answer': 'A', 'id': 155}
{'question': 'من هو أول من وضع قانون يعرف باسمه ووضع فيه العلاقة بين ضغط الغاز وحجمه؟', 'A': 'جابر بن حيان', 'B': 'زوسيموس', 'C': 'أبو القاسم مسلمة بن أحمد المجريطي', 'D': 'دالتون', 'answer': 'A', 'id': 156}
{'question': 'من هو أول من اكتشف الأكسجين في الهواء؟', 'A': 'برستلي', 'B': 'كافنديش', 'C': 'لافوازييه', 'D': 'دالتون', 'answer': 'A', 'id': 157}
{'question': 'من هو العالم الذي اقترح نظرية في العصور الحديثة بالنظر الذري؟', 'A': 'طومسون', 'B': 'دالتون', 'C': 'مادلينغ', 'D': 'أفوجادرو', 'answer': 'B', 'id': 158}
{'question': 'ما هو تعريف الحالة الصلبة في الكيمياء؟', 'A': 'الحالة التي تتميز بسريان الجزيئات بحرية واسعة', 'B': 'الحالة التي تتميز بتجميع الجزيئات في شبكة مرتبة وثابتة', 'C': 'الحالة التي تتميز بانخفاض الكثافة', 'D': 'الحالة التي تتميز بتغير شكل المادة باستمرار', 'answer': 'B', 'id': 159}
